brokertitle,type,beds,bath,propertysqft,administrative_area_level_2,latitude,longitude,status,borough,bed_bath_ratio,price
other,House for sale,1.3862943611198906,0.6931471805599453,7.215975002651466,United States,40.8642583,-73.8414813,Pending,Bronx,1.3862943611198906,13.28787951079572
Brokered by Douglas Elliman - 575 Madison Ave,Multi-family home for sale,1.6094379124341003,1.6094379124341003,8.19229373114764,United States,40.6784683,-74.0011264,Pending,Brooklyn,0.6931471805599453,14.97709795878277
other,Condo for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,New York,40.7932921,-73.7951779,Pending,Queens,1.0986122886681098,13.89985262551525
NoBroker,House for sale,1.3862943611198906,0.6931471805599453,6.947937068614969,United States,40.6281869,-74.1606727,Pending,Staten Island,1.3862943611198906,13.12216535779974
other,House for sale,1.791759469228055,1.3862943611198906,7.638679823876112,United States,40.8965002,-73.8585406,Pending,Bronx,0.9808292530117262,13.26212705890841
other,House for sale,1.6094379124341003,1.0986122886681098,7.313886831633462,United States,40.8972473,-73.868898,Pending,Bronx,1.0986122886681098,13.303018546545275
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.322565239927284,New York,40.6869771,-73.9126141,Pending,Brooklyn,0.6931471805599453,13.296318365198623
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7857788,-73.9693433,Pending,Manhattan,0.6931471805599453,14.946912992035967
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,United States,40.7316971,-73.7409842,Pending,Queens,1.0986122886681098,12.807655372286902
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6553249,-73.9284733,Pending,Brooklyn,0.9162907318741551,13.790193775620484
other,Condo for sale,1.791759469228055,1.9459101490553132,8.198089248956116,United States,40.7423282,-73.9911409,Pending,Manhattan,0.6061358035703155,16.204273438942487
Brokered by Sotheby's International Realty - Downtown Manhattan,Townhouse for sale,1.0986122886681098,1.0986122886681098,7.818027938530729,United States,40.7037221,-73.9870968,Pending,Brooklyn,0.6931471805599453,15.056779436051206
other,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7376451,-73.8581248,Pending,Queens,1.3862943611198906,11.982935344196433
other,Multi-family home for sale,1.9459101490553132,1.0986122886681098,7.6894662343551055,United States,40.8719262,-73.8423808,Pending,Bronx,1.3862943611198906,13.384729180332174
other,Condo for sale,0.6931471805599453,1.0986122886681098,7.275864600546533,New York,40.7719269,-73.949189,Pending,Manhattan,0.4054651081081644,14.216968314018718
other,House for sale,1.3862943611198906,1.0986122886681098,7.937731775260109,United States,40.7903373,-73.8420291,Pending,Queens,0.9162907318741551,14.648420115681892
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.3561076606958915,New York,40.7245332,-73.8696876,Pending,Queens,0.6931471805599453,13.091906231773164
other,Multi-family home for sale,2.1972245773362196,1.6094379124341003,7.6894662343551055,United States,40.689822,-73.9156171,Pending,Brooklyn,1.0986122886681098,14.456838516387228
other,House for sale,1.3862943611198906,1.0986122886681098,7.195187320178709,United States,40.5939996,-74.1910619,Pending,Staten Island,0.9162907318741551,13.35331794316234
Brokered by RE MAX Edge,House for sale,1.3862943611198906,1.0986122886681098,7.123672785204607,United States,40.6034711,-74.0124361,Pending,Brooklyn,0.9162907318741551,13.976779556623864
Brokered by COMPASS,Townhouse for sale,1.791759469228055,1.6094379124341003,8.31898612539206,United States,40.7358634,-74.0022086,Pending,Manhattan,0.8109302162163288,16.3800753030104
Brokered by COMPASS,Co-op for sale,1.3862943611198906,1.0986122886681098,7.53955882930103,New York,40.7636632,-73.9655082,Pending,Manhattan,0.9162907318741551,13.560619598657233
other,House for sale,1.3862943611198906,1.0986122886681098,7.787796878181171,United States,40.8965547,-73.8476725,Pending,Bronx,0.9162907318741551,13.493928313146206
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,1.791759469228055,1.9459101490553132,8.379768515504566,New York,40.778004,-73.962547,Pending,Manhattan,0.6061358035703155,16.23587877550359
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.6733809,-73.9732475,Pending,Brooklyn,0.6931471805599453,13.244582780038517
Brokered by RE MAX Edge,House for sale,1.3862943611198906,1.0986122886681098,7.544861068658458,United States,40.6130693,-74.0344829,Pending,Brooklyn,0.9162907318741551,13.95353272694141
other,Multi-family home for sale,1.791759469228055,1.3862943611198906,7.461065514354283,United States,40.6898026,-73.836542,Pending,Queens,0.9808292530117262,13.813509557297108
Brokered by COMPASS,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.731826,-74.0091497,Pending,Manhattan,1.0986122886681098,13.910366998480859
Brokered by Corcoran Chelsea/Flatiron,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,United States,40.7355671,-74.0044939,Pending,Manhattan,1.0986122886681098,14.187074804051692
Brokered by Corcoran East Side,House for sale,1.791759469228055,1.0986122886681098,8.699681400989514,United States,40.7371772,-74.0024577,Pending,Manhattan,1.252762968495368,17.216707972959764
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.6642386,-73.8477653,Pending,Queens,1.0986122886681098,12.608202196848836
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7385938,-73.9863188,Pending,Manhattan,0.6931471805599453,14.038654909278163
other,Condo for sale,1.0986122886681098,1.0986122886681098,6.943122422819428,New York,40.7642638,-73.9626394,Pending,Manhattan,0.6931471805599453,14.45736497045232
Brokered by Corcoran East Side,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6254509,-73.9395115,Pending,Brooklyn,0.9162907318741551,13.611679317682437
Brokered by Exp Realty,Condo for sale,1.3862943611198906,1.0986122886681098,7.053585727193677,New York,40.6726721,-73.8496745,Pending,Queens,0.9162907318741551,13.120363378739663
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6899365,-73.9294828,Pending,Brooklyn,0.9162907318741551,13.592368256649284
other,House for sale,1.3862943611198906,1.0986122886681098,7.155396301896734,United States,40.6193771,-73.9717704,Pending,Brooklyn,0.9162907318741551,13.955273369904273
other,House for sale,1.3862943611198906,1.0986122886681098,7.048386408721883,United States,40.635324,-74.133679,Pending,Staten Island,0.9162907318741551,13.178745601197818
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.7226297948554485,New York,40.8799897,-73.919862,Pending,Bronx,0.6931471805599453,12.577636201962656
other,Townhouse for sale,1.3862943611198906,1.0986122886681098,7.313886831633462,United States,40.5819183,-74.155565,Pending,Staten Island,0.9162907318741551,13.302183474822545
other,House for sale,1.3862943611198906,1.0986122886681098,7.117205503164344,United States,40.6022677,-73.9611815,Pending,Brooklyn,0.9162907318741551,13.813509557297108
Brokered by Corcoran East Side,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.783637,-73.9719146,Pending,Manhattan,0.6931471805599453,13.993657580167481
other,House for sale,1.3862943611198906,1.0986122886681098,7.409136443920128,United States,40.8061399,-73.8579944,Pending,Bronx,0.9162907318741551,13.178745601197818
other,Co-op for sale,1.0986122886681098,1.3862943611198906,8.006700845440367,New York,40.7660187,-73.9775473,Pending,Manhattan,0.5108256237659907,15.925723879522977
other,Co-op for sale,1.3862943611198906,0.6931471805599453,6.434546518787453,New York,40.8192151,-73.9544658,Pending,Manhattan,1.3862943611198906,12.691583538230217
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.528869256642251,New York,40.7879226,-73.7863723,Pending,Queens,0.6931471805599453,13.901689171636098
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7555541,-73.8760424,Pending,Queens,0.6931471805599453,12.868763195921677
other,House for sale,1.3862943611198906,1.0986122886681098,7.13966033596492,United States,40.7421583,-73.8191116,Pending,Queens,0.9162907318741551,13.890618958094434
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.90875477931522,United States,40.6189484,-74.1071576,Pending,Staten Island,0.6931471805599453,12.19602736016897
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.304515946460155,United States,40.6126021,-74.0930021,Contingent,Staten Island,0.9162907318741551,13.444303388018582
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.7398873,-73.8506134,Pending,Queens,0.9162907318741551,13.651815643149092
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7723985,-73.9482206,Pending,Manhattan,0.6931471805599453,12.896719202134523
other,Townhouse for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6260506,-74.0258346,Pending,Brooklyn,0.9162907318741551,13.997832948091215
Brokered by COMPASS,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7341122,-74.004816,Pending,Manhattan,0.6931471805599453,14.48334044336031
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7332174,-73.8448704,Pending,Queens,0.6931471805599453,13.437175577097312
other,Multi-family home for sale,1.9459101490553132,1.6094379124341003,8.0959035329611,United States,40.6164146,-73.9938038,Pending,Brooklyn,0.9162907318741551,14.643189068544666
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1.6094379124341003,1.3862943611198906,7.492760300922379,New York,40.7905714,-73.9753392,Pending,Manhattan,0.8472978603872036,13.122365377402328
Brokered by Corcoran Park Slope,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.6646996,-73.9831407,Pending,Brooklyn,0.6931471805599453,14.400516137007425
other,House for sale,1.3862943611198906,1.0986122886681098,6.994849985833071,United States,40.5952951,-74.1039687,Pending,Staten Island,0.9162907318741551,13.652992804936396
Brokered by COMPASS,Townhouse for sale,1.791759469228055,1.0986122886681098,8.64135583403666,United States,40.791801,-73.9665998,Pending,Manhattan,1.252762968495368,16.118095750958314
other,Multi-family home for sale,1.9459101490553132,1.3862943611198906,7.6894662343551055,United States,40.6800424,-73.8830327,Pending,Brooklyn,1.0986122886681098,13.910821646859095
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.7464121285733745,New York,40.5777691,-73.9719866,Pending,Brooklyn,0.6931471805599453,12.73670383776449
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.01571242048723,New York,40.6687898,-73.8494942,Pending,Queens,0.6931471805599453,13.215855541983634
other,House for sale,1.9459101490553132,1.9459101490553132,7.6894662343551055,United States,40.660323,-73.8455929,Pending,Queens,0.6931471805599453,14.790070575320824
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.484635235635252,New York,40.5869857,-73.9434887,Pending,Brooklyn,0.6931471805599453,13.189836962025913
other,Multi-family home for sale,1.6094379124341003,1.0986122886681098,7.438971592395862,United States,40.6681943,-73.8749046,Pending,Brooklyn,1.0986122886681098,13.493928313146206
other,Multi-family home for sale,2.1972245773362196,1.3862943611198906,8.124446855715847,United States,40.6148276,-73.9896373,Pending,Brooklyn,1.2992829841302609,14.369331876052398
Brokered by Sowae Corp,Multi-family home for sale,1.3862943611198906,1.6094379124341003,7.6894662343551055,United States,40.6601546,-73.9163716,Pending,Brooklyn,0.5596157879354227,12.611541086966115
Brokered by E Realty International Corp,Multi-family home for sale,1.791759469228055,1.3862943611198906,7.6894662343551055,United States,40.7404458,-73.9008992,Pending,Queens,0.9808292530117262,14.070153551531353
other,House for sale,1.6094379124341003,1.0986122886681098,7.244941546337007,United States,40.7230171,-73.8231693,Pending,Queens,1.0986122886681098,14.45736497045232
other,House for sale,1.3862943611198906,1.0986122886681098,7.1372784372603855,United States,40.6499215,-73.9453734,Pending,Brooklyn,0.9162907318741551,13.38318953651709
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7622732,-73.9767193,Pending,Manhattan,0.6931471805599453,14.096923772119156
other,Multi-family home for sale,2.4849066497880004,1.9459101490553132,8.517393171418904,New York,40.7422281,-73.8832744,Pending,Queens,1.041453874828161,14.403297778421795
other,Condo for sale,1.3862943611198906,0.6931471805599453,6.821107472256465,United States,40.7067114,-74.010457,Pending,Manhattan,1.3862943611198906,13.592368256649284
other,Condo for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,Queens County,40.7441863,-73.9037635,Pending,Queens,0.6931471805599453,13.457407451830088
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.68586094706836,New York,40.6189484,-74.1071576,Pending,Staten Island,0.6931471805599453,12.388398368982115
other,Multi-family home for sale,1.791759469228055,1.3862943611198906,7.793586803371584,United States,40.6062747,-73.9157858,Pending,Brooklyn,0.9808292530117262,14.284889617206765
other,Multi-family home for sale,1.9459101490553132,1.3862943611198906,7.6894662343551055,United States,40.6398004,-73.8974592,Pending,Brooklyn,1.0986122886681098,13.428377879293798
other,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7324146,-73.9898491,Pending,Manhattan,1.3862943611198906,13.171155446333852
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.8255972,-73.9529963,Pending,Manhattan,1.0986122886681098,12.765691290604371
other,Co-op for sale,1.3862943611198906,1.6094379124341003,8.163656176168432,United States,40.641795,-74.090599,Contingent,Staten Island,0.5596157879354227,13.592243248992402
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,1.0986122886681098,1.0986122886681098,7.484930283289661,New York,40.7592091,-73.9760875,Pending,Manhattan,0.6931471805599453,15.424948670398354
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.311734809152915,New York,40.6079619,-73.9549426,Pending,Brooklyn,0.6931471805599453,12.206072645530174
other,Co-op for sale,1.3862943611198906,0.6931471805599453,6.642486801367256,New York,40.815359,-73.9374734,Pending,Manhattan,1.3862943611198906,12.923914877701906
other,House for sale,1.3862943611198906,1.0986122886681098,7.59488438721652,United States,40.6293682,-74.0870368,Pending,Staten Island,0.9162907318741551,13.81049902116535
other,Townhouse for sale,1.791759469228055,1.6094379124341003,8.450198322591959,United States,40.828721,-73.947403,Pending,Manhattan,0.8109302162163288,15.095054827301363
Brokered by Corcoran Park Slope,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.676549,-73.968922,Pending,Brooklyn,0.6931471805599453,13.361381852676738
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.6668174,-73.8499468,Pending,Queens,0.6931471805599453,12.923914877701906
other,Land for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.6171535,-74.0890497,Pending,Staten Island,0.9162907318741551,11.918397239722838
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7789146,-73.9619806,Pending,Manhattan,0.6931471805599453,13.81451105863119
other,House for sale,1.9459101490553132,1.0986122886681098,7.696667081526462,United States,40.6141979,-73.9591151,Pending,Brooklyn,1.3862943611198906,13.887832149776026
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.5853206,-73.8221893,Pending,Queens,0.9162907318741551,13.303018546545275
other,Co-op for sale,1.791759469228055,1.6094379124341003,8.188966863648876,United States,40.4995462,-74.2443078,Pending,Staten Island,0.8109302162163288,14.062371417145494
Brokered by E Realty International Corp,Condo for sale,1.3862943611198906,1.0986122886681098,6.890609120147166,New York,40.6403284,-74.0028134,Pending,Brooklyn,0.9162907318741551,13.441545570402797
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.748098,-73.9824791,Pending,Manhattan,1.0986122886681098,13.681980308196241
Brokered by Sowae Corp,Multi-family home for sale,1.791759469228055,1.0986122886681098,7.6894662343551055,United States,40.6837891,-73.8381042,Pending,Queens,1.252762968495368,12.754196944209095
other,Land for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.8492324,-73.8914043,Pending,Bronx,0.9162907318741551,14.508658238524095
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.6449121,-74.0787385,Pending,Staten Island,1.0986122886681098,12.691583538230217
other,Land for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.8453241,-73.8684042,Pending,Bronx,0.9162907318741551,12.429220196836383
Brokered by COMPASS,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7345988,-74.007273,Pending,Manhattan,1.3862943611198906,13.586098651497313
other,House for sale,1.3862943611198906,1.0986122886681098,7.967973179662935,United States,40.5792773,-74.1211285,Pending,Staten Island,0.9162907318741551,14.212944166417959
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7810674,-73.954925,Pending,Manhattan,1.0986122886681098,13.014780393893403
other,Multi-family home for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.6762104,-73.8013544,Pending,Queens,1.0986122886681098,13.457407451830088
other,Condo for sale,1.0986122886681098,1.0986122886681098,7.186144304522325,New York,40.5780382,-73.8366684,Pending,Queens,0.6931471805599453,13.457407451830088
other,Condo for sale,1.3862943611198906,1.0986122886681098,7.215975002651466,New York,40.6063017,-74.0157592,Pending,Brooklyn,0.9162907318741551,13.351888125506433
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,United States,40.7547282,-73.8859706,Pending,Queens,0.6931471805599453,12.721888795877375
other,House for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.7108416,-73.7572751,Pending,Queens,1.0986122886681098,13.647093089770562
other,House for sale,1.791759469228055,1.6094379124341003,8.517393171418904,United States,40.590624,-73.9581347,Pending,Brooklyn,0.8109302162163288,14.876382557111075
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.00397413672268,New York,40.595967,-73.9504018,Pending,Brooklyn,1.0986122886681098,13.017005083966255
Brokered by Serhant,Condo for sale,1.6094379124341003,1.6094379124341003,7.985824666418917,United States,40.714922,-74.0070262,Pending,Manhattan,0.6931471805599453,16.341239282272525
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.2166061010848646,New York,40.725653,-73.8596142,Pending,Queens,0.6931471805599453,13.056225711649638
other,Townhouse for sale,1.3862943611198906,1.0986122886681098,7.048386408721883,United States,40.5032035,-74.2388518,Pending,Staten Island,0.9162907318741551,13.215855541983634
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.447305862541213,New York,40.8720291,-73.8695302,Pending,Bronx,0.6931471805599453,11.798111925972618
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7336463,-73.8618276,Pending,Queens,0.6931471805599453,12.779875885354993
Brokered by COMPASS,Condo for sale,1.3862943611198906,0.6931471805599453,6.82001636467413,New York,40.6944083,-73.9595899,Pending,Brooklyn,1.3862943611198906,13.296318365198623
Brokered by Corcoran Park Slope,Condo for sale,0.6931471805599453,1.0986122886681098,6.848005274576363,New York,40.685976,-73.9349974,Pending,Brooklyn,0.4054651081081644,13.8924725250259
Brokered by COMPASS,Condo for sale,1.0986122886681098,1.0986122886681098,7.002155954403621,New York,40.702357,-73.9892037,Pending,Brooklyn,0.6931471805599453,14.217637433703022
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7499534,-73.8912443,Pending,Queens,1.0986122886681098,12.994532278619134
Brokered by Corcoran East Side,Co-op for sale,1.791759469228055,1.0986122886681098,7.6894662343551055,New York,40.7762654,-73.9595399,Pending,Manhattan,1.252762968495368,16.341239282272525
Brokered by Keller Williams NYC,Condo for sale,1.0986122886681098,1.0986122886681098,7.487173694213739,New York,40.762394,-73.9739039,Pending,Manhattan,0.6931471805599453,14.912455123421447
other,Co-op for sale,1.6094379124341003,0.6931471805599453,7.0909098220799835,New York,40.6384907,-74.0740254,Contingent,Staten Island,1.6094379124341003,12.84529412258351
Brokered by Brown Harris Stevens,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7617289,-73.9502411,Pending,Manhattan,0.6931471805599453,13.81451105863119
Brokered by Winzone Realty Inc,Condo for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7442352,-73.8797855,Pending,Queens,0.6931471805599453,13.030250281476574
other,Condo for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,United States,40.7255887,-73.8589005,Pending,Queens,0.6931471805599453,12.577639650232573
other,Multi-family home for sale,2.0794415416798357,1.0986122886681098,7.739359202689098,United States,40.8333931,-73.8727914,Pending,Bronx,1.5040773967762742,13.591117476312084
other,Multi-family home for sale,1.3862943611198906,0.6931471805599453,7.910957382845589,United States,40.5837427,-74.0909372,Pending,Staten Island,1.3862943611198906,13.99699926803766
other,Condo for sale,1.3862943611198906,0.6931471805599453,6.326149473155099,New York,40.7502793,-73.9795235,Pending,Manhattan,1.3862943611198906,13.45869417545215
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.803505257608338,New York,40.8301222,-73.9202611,Pending,Bronx,0.6931471805599453,12.5421912482017
other,Townhouse for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.722658,-73.877617,Pending,Queens,0.9162907318741551,13.610944619216111
other,House for sale,1.791759469228055,1.3862943611198906,7.6894662343551055,United States,40.7039425,-73.7459355,Pending,Queens,0.9808292530117262,13.591117476312084
other,House for sale,1.791759469228055,1.0986122886681098,7.6894662343551055,United States,40.7886657,-73.8207928,Pending,Queens,1.252762968495368,14.06860196204365
other,Townhouse for sale,1.3862943611198906,1.0986122886681098,7.313886831633462,United States,40.7367847,-73.8477757,Pending,Queens,0.9162907318741551,14.029008539980795
Brokered by RE MAX Real Estate Professionals,Condo for sale,0.6931471805599453,0.6931471805599453,6.690842277418564,New York,40.6053887,-73.9787595,Pending,Brooklyn,0.6931471805599453,13.244582780038517
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.144407180321139,New York,40.7379227,-73.8470718,Pending,Queens,0.9162907318741551,13.120363378739663
other,House for sale,2.302585092994046,1.3862943611198906,7.6894662343551055,United States,40.8595463,-73.8956582,Pending,Bronx,1.3862943611198906,13.527828485512494
Brokered by Winzone Realty Inc,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,United States,40.7389649,-73.7774313,Pending,Queens,1.0986122886681098,12.703816069256568
other,Multi-family home for sale,2.5649493574615367,1.9459101490553132,7.6894662343551055,11218,40.6389895,-73.968352,Pending,Brooklyn,1.0986122886681098,14.731401609977073
other,Condo for sale,0.6931471805599453,0.6931471805599453,6.577861357721047,New York,40.6204781,-74.1109257,Pending,Staten Island,0.6931471805599453,12.84499856517857
Brokered by COMPASS,Co-op for sale,1.3862943611198906,1.0986122886681098,7.170888478512505,New York,40.776763,-73.9625093,Pending,Manhattan,0.9162907318741551,13.81049902116535
other,House for sale,3.4965075614664802,2.5649493574615367,8.880307358983872,United States,40.7912881,-73.9465215,Pending,Manhattan,1.2992829841302609,15.201805169084134
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.639875833826536,New York,40.7526861,-73.7166669,Pending,Queens,1.0986122886681098,13.014780393893403
other,Co-op for sale,1.6094379124341003,1.3862943611198906,7.6894662343551055,New York,40.80699,-73.966129,Pending,Manhattan,0.8472978603872036,14.400516137007425
Brokered by Douglas Elliman - 575 Madison Ave,House for sale,2.1972245773362196,2.3978952727983707,9.031333316150057,New York,40.7780041,-73.9625466,Pending,Manhattan,0.5877866649021191,17.11116225867842
other,Condo for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,United States,40.6834585,-73.9504707,Pending,Brooklyn,1.3862943611198906,12.834683971615659
Brokered by Winzone Realty Inc,Co-op for sale,0.6931471805599453,0.6931471805599453,6.621405651764134,New York,40.7314663,-73.8527035,Pending,Queens,0.6931471805599453,12.388398368982115
other,House for sale,2.1972245773362196,1.791759469228055,8.53915035876828,United States,40.7911493,-73.9463028,Pending,Manhattan,0.9555114450274363,15.702580358511794
other,Multi-family home for sale,1.6094379124341003,1.3862943611198906,7.714677473800927,United States,40.7737146,-73.9000085,Pending,Queens,0.8472978603872036,14.06860196204365
other,House for sale,1.3862943611198906,1.0986122886681098,7.6894662343551055,United States,40.7226341,-73.8165656,Pending,Queens,0.9162907318741551,13.652991628466498
Brokered by Douglas Elliman - 575 Madison Ave,Co-op for sale,1.0986122886681098,1.0986122886681098,7.496097345175956,New York,40.7217139,-74.0103804,Pending,Manhattan,0.6931471805599453,15.0378146135257
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.68586094706836,New York,40.8697508,-73.905391,Pending,Bronx,0.6931471805599453,11.976665770490767
other,Co-op for sale,0.6931471805599453,0.6931471805599453,6.55250788703459,New York,40.5836263,-73.9518978,Pending,Brooklyn,0.6931471805599453,12.502470376049185
other,Co-op for sale,2.0794415416798357,1.6094379124341003,7.727094484779841,United States,40.6927739,-73.951031,Contingent,Brooklyn,1.0116009116784799,14.731401609977073
other,Co-op for sale,1.0986122886681098,0.6931471805599453,6.85751406254539,New York,40.8214206,-73.8759785,Pending,Bronx,1.0986122886681098,12.706847933442663
other,Co-op for sale,1.0986122886681098,1.0986122886681098,6.68586094706836,United States,40.6189484,-74.1071576,Foreclosure,Staten Island,0.6931471805599453,12.428820118415677
Brokered by Winzone Realty Inc,House for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.6917538,-73.7370978,Pending,Queens,1.0986122886681098,13.499430382731967
other,Co-op for sale,1.3862943611198906,0.6931471805599453,6.90875477931522,New York,40.7756728,-73.827111,Pending,Queens,1.3862943611198906,12.894209796826232
other,Co-op for sale,1.0986122886681098,1.0986122886681098,7.6894662343551055,New York,40.7839857,-73.9547397,Pending,Manhattan,0.6931471805599453,13.997832948091215
other,Condo for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.6576494,-73.8782466,Pending,Brooklyn,1.3862943611198906,12.429220196836383
other,Multi-family home for sale,1.9459101490553132,1.0986122886681098,7.6894662343551055,United States,40.721725,-73.8839773,Pending,Queens,1.3862943611198906,14.151268968443645
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,United States,40.7577974,-73.7159601,Pending,Queens,0.6931471805599453,12.323860125621126
other,Co-op for sale,1.0986122886681098,0.6931471805599453,7.6894662343551055,New York,40.7092156,-73.7912209,Pending,Queens,1.0986122886681098,12.201065128819632
other,House for sale,1.6094379124341003,1.0986122886681098,7.496097345175956,United States,40.6714818,-73.7606794,Pending,Queens,1.0986122886681098,13.079457964073546
Brokered by COMPASS,Condo for sale,1.0986122886681098,1.0986122886681098,7.0192966537150445,New York,40.7169665,-73.94377,Pending,Brooklyn,0.6931471805599453,14.343193888767015
other,Co-op for sale,0.6931471805599453,0.6931471805599453,7.6894662343551055,New York,40.7659255,-73.7453922,Pending,Queens,0.6931471805599453,12.180759965737863
other,Co-op for sale,1.3862943611198906,1.0986122886681098,7.313886831633462,New York,40.7563916,-73.9071359,Pending,Queens,0.9162907318741551,13.442998001373553
other,Multi-family home for sale,1.3862943611198906,1.0986122886681098,7.901377353792616,United States,40.5424657,-74.1746625,Pending,Staten Island,0.9162907318741551,13.993657580167481
Brokered by COMPASS,Condo for sale,1.3862943611198906,1.3862943611198906,7.27931883541462,New York,40.7833546,-73.9499982,Pending,Manhattan,0.6931471805599453,14.769097459938507
Brokered by Sowae Corp,Multi-family home for sale,1.791759469228055,1.0986122886681098,7.6894662343551055,United States,40.6837891,-73.8381042,Pending,Queens,1.252762968495368,12.754196944209095
Brokered by Sowae Corp,House for sale,1.6094379124341003,1.0986122886681098,7.6894662343551055,United States,40.726173,-73.8202303,Pending,Queens,1.0986122886681098,12.921472880009725
Brokered by Keller Williams NYC,Co-op for sale,1.3862943611198906,0.6931471805599453,7.6894662343551055,New York,40.7845842,-73.9713866,Pending,Manhattan,1.3862943611198906,13.303018546545275
Brokered by Serhant,Condo for sale,0.6931471805599453,0.6931471805599453,6.570882962339584,New York,40.7147947,-74.0064392,Pending,Manhattan,0.6931471805599453,13.993657580167481
